Player,From,To,Tm,Lg,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
Danny Schayes,,,DEN,NBA,8.8,81,74,2166,361,668,361,666,0,2,407,487,200,462,662,106,62,92,155,323,1129,.540,.542,.000,.540,.836,.640
Danny Ainge,,,BOS,NBA,8.6,81,81,3018,482,982,334,625,148,357,158,180,59,190,249,503,115,17,153,203,1270,.491,.534,.415,.566,.878,.598
Jerome Kersey,,,POR,NBA,8.6,79,75,2888,611,1225,608,1210,3,15,291,396,211,446,657,243,127,65,161,302,1516,.499,.502,.200,.500,.735,.542
Vern Fleming,,,IND,NBA,8.4,80,80,2733,442,845,442,832,0,13,227,283,106,258,364,568,115,11,175,225,1111,.523,.531,.000,.523,.802,.573
Maurice Cheeks,,,PHI,NBA,8.3,79,79,2871,428,865,425,843,3,22,227,275,59,194,253,635,167,22,160,116,1086,.495,.504,.136,.497,.825,.551
Doc Rivers,,,ATL,NBA,8.3,80,80,2502,403,890,394,857,9,33,319,421,83,283,366,747,140,41,210,272,1134,.453,.460,.273,.458,.758,.527
Patrick Ewing,,,NYK,NBA,8.1,82,82,2546,656,1183,656,1180,0,3,341,476,245,431,676,125,104,245,287,332,1653,.555,.556,.000,.555,.716,.594
Otis Thorpe,,,SAC,NBA,8.1,82,82,3072,622,1226,622,1220,0,6,460,609,279,558,837,266,62,56,228,264,1704,.507,.510,.000,.507,.755,.570
Larry Nance,,,TOT,NBA,8.0,67,60,2383,487,920,485,914,2,6,304,390,193,414,607,207,63,159,155,242,1280,.529,.531,.333,.530,.779,.586
A.C. Green,,,LAL,NBA,7.9,82,64,2636,322,640,322,638,0,2,293,379,245,465,710,93,87,45,120,204,937,.503,.505,.000,.503,.773,.581
James Worthy,,,LAL,NBA,7.9,75,72,2655,617,1161,615,1145,2,16,242,304,129,245,374,289,72,55,155,175,1478,.531,.537,.125,.532,.796,.571
Mark Price,,,CLE,NBA,7.8,80,79,2626,493,974,421,826,72,148,221,252,54,126,180,480,99,12,184,119,1279,.506,.510,.486,.543,.877,.589
Roy Tarpley,,,DAL,NBA,7.8,81,9,2307,444,888,444,883,0,5,205,277,360,599,959,86,103,86,172,313,1093,.500,.503,.000,.500,.740,.541
Alex English,,,DEN,NBA,7.6,80,80,2818,843,1704,843,1698,0,6,314,379,166,207,373,377,70,23,181,193,2000,.495,.496,.000,.495,.828,.535
Mark Jackson,,,NYK,NBA,7.6,82,80,3249,438,1013,406,887,32,126,206,266,120,276,396,868,205,6,258,244,1114,.432,.458,.254,.448,.774,.493
Rodney McCray,,,HOU,NBA,7.6,81,80,2689,359,746,359,742,0,4,288,367,232,399,631,264,57,51,144,166,1006,.481,.484,.000,.481,.785,.554
Isiah Thomas,,,DET,NBA,7.6,81,81,2927,621,1341,591,1244,30,97,305,394,64,214,278,678,141,17,273,217,1577,.463,.475,.309,.474,.774,.521
Buck Williams,,,NJN,NBA,7.6,70,70,2637,466,832,465,831,1,1,346,518,298,536,834,109,68,44,189,266,1279,.560,.560,1.000,.561,.668,.603
Michael Adams,,,DEN,NBA,7.5,82,75,2778,416,927,277,548,139,379,166,199,40,183,223,503,168,16,144,138,1137,.449,.505,.367,.524,.834,.560
Paul Pressey,,,MIL,NBA,7.1,75,75,2484,345,702,337,663,8,39,285,357,130,245,375,523,112,34,198,233,983,.491,.508,.205,.497,.798,.572
Cliff Levingston,,,ATL,NBA,7.0,82,32,2135,314,564,313,562,1,2,190,246,228,276,504,71,52,84,94,287,819,.557,.557,.500,.558,.772,.609
Steve Stipanovich,,,IND,NBA,6.9,80,80,2692,411,828,408,813,3,15,254,314,157,505,662,183,90,69,156,302,1079,.496,.502,.200,.498,.809,.558
Thurl Bailey,,,UTA,NBA,6.8,82,10,2804,633,1286,632,1283,1,3,337,408,134,397,531,158,49,125,190,186,1604,.492,.493,.333,.493,.826,.547
Rolando Blackman,,,DAL,NBA,6.8,71,69,2580,497,1050,497,1045,0,5,331,379,82,164,246,262,64,18,144,112,1325,.473,.476,.000,.473,.873,.544
Dennis Rodman,,,DET,NBA,6.8,82,32,2147,398,709,393,692,5,17,152,284,318,397,715,110,75,45,156,273,953,.561,.568,.294,.565,.535,.571
Michael Cage,,,LAC,NBA,6.7,72,70,2660,360,766,360,765,0,1,326,474,371,567,938,110,91,58,160,194,1046,.470,.471,.000,.470,.688,.537
Charles Oakley,,,CHI,NBA,6.7,82,82,2816,375,776,372,764,3,12,261,359,326,740,1066,248,68,28,241,272,1014,.483,.487,.250,.485,.727,.543
Sam Perkins,,,DAL,NBA,6.7,75,75,2499,394,876,389,846,5,30,273,332,201,400,601,118,74,54,119,227,1066,.450,.460,.167,.453,.822,.521
Brad Daugherty,,,CLE,NBA,6.6,79,78,2957,551,1081,551,1079,0,2,378,528,151,514,665,333,48,56,267,235,1480,.510,.511,.000,.510,.716,.563
Mike Gminski,,,TOT,NBA,6.5,81,81,2961,505,1126,505,1124,0,2,355,392,245,569,814,139,64,118,177,176,1365,.448,.449,.000,.448,.906,.526
Nate McMillan,,,SEA,NBA,6.5,82,82,2453,235,496,226,472,9,24,145,205,117,221,338,702,169,47,189,238,624,.474,.479,.375,.483,.707,.532
Bill Cartwright,,,NYK,NBA,6.4,82,4,1676,287,528,287,528,0,0,340,426,127,257,384,85,43,43,135,234,914,.544,.544,,.544,.798,.639
Tom Chambers,,,SEA,NBA,6.4,82,82,2680,611,1364,578,1255,33,109,419,519,135,355,490,212,87,53,209,297,1674,.448,.461,.303,.460,.807,.526
Robert Parish,,,BOS,NBA,6.4,74,73,2312,442,750,442,749,0,1,177,241,173,455,628,115,55,84,154,198,1061,.589,.590,.000,.589,.734,.620
James Donaldson,,,DAL,NBA,6.2,81,81,2523,212,380,212,380,0,0,147,189,247,508,755,66,40,104,113,175,571,.558,.558,,.558,.778,.616
Xavier McDaniel,,,SEA,NBA,6.2,78,77,2703,687,1407,673,1357,14,50,281,393,206,312,518,263,96,52,223,230,1669,.488,.496,.280,.493,.715,.528
John Salley,,,DET,NBA,6.2,82,16,2003,258,456,258,456,0,0,185,261,166,236,402,113,53,137,120,294,701,.566,.566,,.566,.709,.614
Joe Dumars,,,DET,NBA,5.9,82,82,2732,453,960,449,941,4,19,251,308,63,137,200,387,87,15,172,155,1161,.472,.477,.211,.474,.815,.530
Rick Mahorn,,,DET,NBA,5.9,67,64,1963,276,481,275,479,1,2,164,217,159,406,565,60,43,42,119,262,717,.574,.574,.500,.575,.756,.622
Alvin Robertson,,,SAS,NBA,5.8,82,82,2978,655,1408,628,1313,27,95,273,365,165,333,498,557,243,69,251,300,1610,.465,.478,.284,.475,.748,.513
Rod Higgins,,,GSW,NBA,5.7,68,67,2188,381,725,362,686,19,39,273,322,94,199,293,188,70,31,111,188,1054,.526,.528,.487,.539,.848,.608
Wayman Tisdale,,,IND,NBA,5.7,79,57,2378,511,998,511,996,0,2,246,314,168,323,491,103,54,34,145,274,1268,.512,.513,.000,.512,.783,.558
Hot Rod Williams,,,CLE,NBA,5.7,77,50,2106,316,663,316,662,0,1,211,279,159,347,506,103,61,145,104,203,843,.477,.477,.000,.477,.756,.536
Jeff Malone,,,WSB,NBA,5.6,80,80,2655,648,1360,638,1336,10,24,335,380,44,162,206,237,51,13,172,198,1641,.476,.478,.417,.480,.882,.537
Kareem Abdul-Jabbar,,,LAL,NBA,5.3,80,80,2308,480,903,480,902,0,1,205,269,118,360,478,135,48,92,159,216,1165,.532,.532,.000,.532,.762,.570
Terry Cummings,,,MIL,NBA,5.2,76,76,2629,675,1392,674,1389,1,3,270,406,184,369,553,181,78,46,170,274,1621,.485,.485,.333,.485,.665,.516
Kevin Duckworth,,,POR,NBA,5.2,78,50,2223,450,907,450,907,0,0,331,430,224,352,576,66,31,32,177,280,1231,.496,.496,,.496,.770,.561
Randy Breuer,,,MIL,NBA,5.1,81,73,2258,390,788,390,788,0,0,188,286,191,360,551,103,46,107,107,198,968,.495,.495,,.495,.657,.530
Allen Leavell,,,HOU,NBA,5.1,80,54,2150,291,666,272,578,19,88,218,251,22,126,148,405,124,9,130,162,819,.437,.471,.216,.451,.869,.527
Chris Mullin,,,GSW,NBA,5.1,60,55,2033,470,926,436,829,34,97,239,270,58,147,205,290,113,32,156,136,1213,.508,.526,.351,.526,.885,.580
Jeff Hornacek,,,PHO,NBA,5.0,82,49,2243,306,605,289,547,17,58,152,185,71,191,262,540,107,10,156,151,781,.506,.528,.293,.520,.822,.569
Dennis Johnson,,,BOS,NBA,5.0,77,74,2670,352,803,340,757,12,46,255,298,62,178,240,598,93,29,195,204,971,.438,.449,.261,.446,.856,.520
John Williams,,,WSB,NBA,5.0,82,37,2428,427,910,422,872,5,38,188,256,127,317,444,232,117,34,145,217,1047,.469,.484,.132,.472,.734,.512
Dave Corzine,,,CHI,NBA,4.9,80,32,2328,344,715,343,706,1,9,115,153,170,357,527,154,36,95,109,149,804,.481,.486,.111,.482,.752,.514
Kenny Walker,,,NYK,NBA,4.7,82,61,2139,344,728,344,727,0,1,138,178,192,197,389,86,63,59,83,290,826,.473,.473,.000,.473,.775,.512
Mychal Thompson,,,LAL,NBA,4.6,80,0,2007,370,722,370,719,0,3,185,292,198,291,489,66,38,79,113,251,925,.512,.515,.000,.512,.634,.544
Roy Hinson,,,TOT,NBA,4.5,77,57,2592,453,930,453,928,0,2,272,351,159,358,517,99,69,140,169,275,1178,.487,.488,.000,.487,.775,.543
Sleepy Floyd,,,TOT,NBA,4.4,77,73,2514,420,969,406,897,14,72,301,354,77,219,296,544,95,12,223,190,1155,.433,.453,.194,.441,.850,.513
Bob Hansen,,,UTA,NBA,4.4,81,51,1796,316,611,284,514,32,97,113,152,64,123,187,175,65,5,91,193,777,.517,.553,.330,.543,.743,.573
Purvis Short,,,HOU,NBA,4.4,81,11,1949,474,986,469,965,5,21,206,240,71,151,222,162,58,14,118,197,1159,.481,.486,.238,.483,.858,.531
Johnny Dawkins,,,SAS,NBA,4.3,65,61,2179,405,835,386,774,19,61,198,221,66,138,204,480,88,2,154,95,1027,.485,.499,.311,.496,.896,.551
Horace Grant,,,CHI,NBA,4.2,81,6,1827,254,507,254,505,0,2,114,182,155,292,447,89,51,53,86,221,622,.501,.503,.000,.501,.626,.530
Reggie Miller,,,IND,NBA,4.2,82,1,1840,306,627,245,455,61,172,149,186,95,95,190,132,53,19,101,157,822,.488,.538,.355,.537,.801,.580
John Paxson,,,CHI,NBA,4.2,81,30,1888,287,582,254,487,33,95,33,45,16,88,104,303,49,1,64,154,640,.493,.522,.347,.521,.733,.532
Blair Rasmussen,,,DEN,NBA,4.2,79,45,1779,435,884,435,884,0,0,132,170,130,307,437,78,22,81,73,241,1002,.492,.492,,.492,.776,.523
Kevin Willis,,,ATL,NBA,4.2,75,55,2091,356,687,356,685,0,2,159,245,235,312,547,28,68,41,138,240,871,.518,.520,.000,.518,.649,.548
Frank Brickowski,,,SAS,NBA,4.1,70,68,2227,425,805,424,800,1,5,268,349,167,316,483,266,74,36,207,275,1119,.528,.530,.200,.529,.768,.584
Mark Eaton,,,UTA,NBA,4.1,82,82,2731,226,541,226,541,0,0,119,191,230,487,717,55,41,304,131,320,571,.418,.418,,.418,.623,.457
Alton Lister,,,SEA,NBA,4.1,82,55,1812,173,343,172,341,1,2,114,188,200,427,627,58,27,140,90,319,461,.504,.504,.500,.506,.606,.541
Derrick McKey,,,SEA,NBA,4.1,82,4,1706,255,519,244,489,11,30,173,224,115,213,328,107,70,63,108,237,694,.491,.499,.367,.502,.772,.562
Tree Rollins,,,ATL,NBA,4.1,76,59,1765,133,260,133,260,0,0,70,80,142,317,459,20,31,132,51,229,336,.512,.512,,.512,.875,.569
Brad Davis,,,DAL,NBA,4.0,75,12,1480,208,415,178,341,30,74,91,108,18,84,102,303,51,18,91,149,537,.501,.522,.405,.537,.843,.581
Kevin Johnson,,,TOT,NBA,4.0,80,28,1917,275,596,270,572,5,24,177,211,36,155,191,437,103,24,146,155,732,.461,.472,.208,.466,.839,.531
John Long,,,IND,NBA,3.9,81,81,2022,417,879,383,802,34,77,166,183,72,157,229,173,84,11,127,164,1034,.474,.478,.442,.494,.907,.539
John Lucas,,,MIL,NBA,3.9,81,22,1766,281,631,230,480,51,151,130,162,29,130,159,392,88,3,125,102,743,.445,.479,.338,.486,.802,.529
Tim McCormick,,,TOT,NBA,3.9,70,55,2114,348,648,348,646,0,2,145,215,146,321,467,118,32,23,111,234,841,.537,.539,.000,.537,.674,.566
Antoine Carr,,,ATL,NBA,3.8,80,2,1483,281,517,280,513,1,4,142,182,94,195,289,103,38,83,116,272,705,.544,.546,.250,.544,.780,.590
Walter Davis,,,PHO,NBA,3.8,68,48,1951,488,1031,452,935,36,96,205,231,32,127,159,278,86,3,126,131,1217,.473,.483,.375,.491,.887,.537
Kiki Vandeweghe,,,POR,NBA,3.8,37,7,1038,283,557,261,499,22,58,159,181,36,73,109,71,21,7,48,68,747,.508,.523,.379,.528,.878,.587
Sidney Moncrief,,,MIL,NBA,3.7,56,51,1428,217,444,212,413,5,31,164,196,58,122,180,204,41,14,86,109,603,.489,.513,.161,.494,.837,.569
